24;Wake Me Up Before You Go;Wham!;Jitterbug Jitterbug Jitterbug Jitterbug  You put the boom boom into my heart You send my soul sky high when your lovin' starts Jitterbug into my brain (Yeah, yeah) Goes a bang-bang-bang 'til my feet do the same  But something's buggin' me Something ain't right My best friend told me what you did last night Left me sleepin' in my bed I was dreamin' but I should've been with you instead  Wake me up before you go-go Don't leave me hanging on like a yo-yo Wake me up before you go-go I don't wanna miss it when you hit that high Wake me up before you go-go 'Cause I'm not plannin' on going solo Wake me up before you go-go Take me dancing tonight I wanna hit that high Yeah, yeah You take the grey skies out of my way You make the sun shine brighter than Doris Day Turned a bright spark into a flame (Yeah, yeah) My beats per minute never been the same 'Cause you're my lady, I'm your fool It makes me crazy when you act so cruel Come on, baby, let's not fight We'll go dancing, everything will be all right  Wake me up before you go-go Don't leave me hanging on like a yo-yo Wake me up before you go-go I don't wanna miss it when you hit that high Wake me up before you go-go 'Cause I'm not plannin' on going solo Wake me up before you go-go Take me dancing tonight I wanna hit that high Yeah, yeah, yeah Baby  Jitterbug Jitterbug Cuddle up, baby, move in tight We'll go dancing tomorrow night It's cold out there, but it's warm in bed They can dance, we'll stay home instead Jitterbug  Wake me up before you go-go Don't leave me hanging on like a yo-yo Wake me up before you go-go I don't wanna miss it when you hit that high Wake me up before you go-go 'Cause I'm not plannin' on going solo Wake me up before you go-go Take me dancing tonight Wake me up before you go-go (Don't you dare, to leave me hanging on like a yo-yo-yo-yo-yo) Don't leave me hanging on like a yo-yo Wake me up before you go-go (Take me dancing) I don't wanna miss it when you hit that high (A boom-boom-boom-boom, oh) Wake me up before you go-go 'Cause I'm not plannin' on going solo (A boom-boom-boom-boom, yeah, yeah, yeah!) Wake me up before you go-go Take me dancing tonight Yeah, yeah16EmbedShare URLCopyEmbedCopy
25;Hungry Heart;Bruce Springsteen;Got a wife and kids in Baltimore, Jack I went out for a ride and I never went back Like a river that don't know where it's flowing I took a wrong turn and I just kept going  Everybody's got a hungry heart Everybody's got a hungry heart Lay down your money and you play your part Everybody's got a hungry heart  I met her in a Kingstown bar We fell in love I knew it had to end We took what we had and we ripped it apart Now here I am down in Kingstown again  Everybody's got a hungry heart Everybody's got a hungry heart Lay down your money and you play your part Everybody's got a hungry heart  Everybody needs a place to rest Everybody wants to have a home Don't make no difference what nobody says Ain't nobody like to be alone Everybody's got a hungry heart Everybody's got a hungry heart Lay down your money and you play your part Everybody's got a hungry heart8EmbedShare URLCopyEmbedCopy
26;The Power Of Love;Huey Lewis & The News;The power of love is a curious thing Make a one man weep, make another man sing Change a hawk to a little white dove More than a feeling that's the power of love Tougher than diamonds, rich like cream Stronger and harder than a bad girl's dream Make a bad one good make a wrong one right Power of love that keeps you home at night  You don't need money, don't take fame Don't need no credit card to ride this train It's strong and it's sudden and it's cruel sometimes But it might just save your life That's the power of love That's the power of love  First time you feel it, it might make you sad Next time you feel it, it might make you mad But you'll be glad baby when you've found That's the power makes the world go'round  And it don't take money, don't take fame Don't need no credit card to ride this train It's strong and it's sudden it can be cruel sometimes But it might just save your life They say that all in love is fair Yeah, but you don't care But you know what to do When it gets hold of you And with a little help from above You feel the power of love You feel the power of love Can you feel it? Hmmm   It don't take money and it don't take fame Don't need no credit card to ride this train Tougher than diamonds and stronger than steel You won't feel nothin' till you feel You feel the power, just feel the power of love That's the power, that's the power of love You feel the power of love You feel the power of love Feel the power of love4EmbedShare URLCopyEmbedCopy
27;Don't Stop Believin';Journey;Just a small-town girl Livin' in a lonely world She took the midnight train goin' anywhere Just a city boy Born and raised in South Detroit He took the midnight train goin' anywhere   A singer in a smoky room The smell of wine and cheap perfume For a smile, they can share the night It goes on and on and on and on  Strangers waitin' Up and down the boulevard Their shadows searchin' in the night Streetlight people Livin' just to find emotion Hidin' somewhere in the night  Workin' hard to get my fill Everybody wants a thrill Payin' anything to roll the dice just one more time Some will win, some will lose Some are born to sing the blues Oh, the movie never ends It goes on and on and on and on Strangers waitin' Up and down the boulevard Their shadows searchin' in the night Streetlight people Livin' just to find emotion Hidin' somewhere in the night   Don't stop believin' Hold on to that feeling Streetlight people Don't stop believin' Hold on Streetlight people Don't stop believin' Hold on to that feeling Streetlight people113EmbedShare URLCopyEmbedCopy
28;Jump;The Pointer Sisters;Your eyes tell me how you want me I can feel it in your heartbeat I know you like what you see Hold me, I'll give you all that you need Wrap your love around me You're so excited, I can feel you getting hotter Oh baby  I'll take you down, I'll take you down Where no one's ever gone before And if you want more, if you want more More, more, then  Jump for my love Jump in, and feel my touch Jump if you want to taste my kisses in the night then Jump, jump for my love Jump, I know my heart can make you happy Jump in, you know these arms can feel you up Jump, if you want to taste my kisses in the night then Jump, jump for my love  You told me, I'm the only woman for you Nobody does you like I do Then make a move before you try and go much farther Oh baby You are the one, you are the one And heaven waits here at my door And if you want more If you want more, more, more then  Jump for my love Jump in and feel my touch Jump if you want to taste my kisses in the night then Jump, jump for my love Jump, I know my heart can make you happy Jump in, you know these arms can feel you up Jump, if you want to taste my kisses in the night then Jump, jump for my love  When you are next to me, oh, I come alive Your love burns inside Feels so right Come to me if you want me tonight, jump  Jump if you want to taste my kisses In the night then Jump, jump, jump Jump, you know my heart can make you happy Jump, you know these arms can feel you up Jump in, you want to taste my kisses in the night then Jump, jump for my love Jump, come on and jump on in Jump, you know I need you Jump in, I got to have you, yeah Jump, jump for my love Got to have you Jump, yeah, yeah Jump, yeah yeah yeah yeah Jump in, hey yeah, come on and jump Jump, jump for my love, oh, oh yeah Jump, ooh ooh Jump, oh baby Jump in, yeah, ooh yeah Jump in, come on in Jump, jump for my love Jump2EmbedShare URLCopyEmbedCopy
29;A Little Respect;Erasure;I try to discover A little something to make me sweeter Oh, baby, refrain From breaking my heart I'm so in love with you I'll be forever blue That you give me no reason Why you make a me work so hard  That you give me no That you give me no That you give me no That you give me no  Soul, I hear you calling Oh, baby, please Give a little respect to me  And if I should falter Would you open your arms out to me? We can make love, not war And live at peace with our hearts I'm so in love with you I'll be forever blue What religion or reason Could drive a man to forsake his lover? Don't you tell me no Don't you tell me no Don't you tell me no Don't you tell me no  Soul, I hear you calling Oh, baby, please Give a little respect to me   I'm so in love with you I'll be forever blue That you give me no reason You know you make a me work so hard  That you give me no That you give me no That you give me no That you give me no  Soul, I hear you calling Oh, baby, please (Give a little respect) Give a little respect to me (Soul) Soul, I hear you calling (Calling) Oh, baby, please (Give a little respect) Give a little respect to me9EmbedShare URLCopyEmbedCopy
30;Every Little Thing She Does Is Magic;The Police;Though I've tried before to tell her Of the feelings I have for her in my heart Every time that I come near her I just lose my nerve as I've done from the start  Every little thing she does is magic Everything she does just turns me on Even though my life before was tragic Now I know my love for her goes on  Do I have to tell the story Of a thousand rainy days since we first met It's a big enough umbrella But it's always me That ends up getting wet  Every little thing she does is magic Everything she does just turns me on Even though my life before was tragic Now I know my love for her goes on  I resolved to call her up A thousand times a day And ask her if she'll marry me In some old fashioned way But my silent fears have gripped me Long before I reach the phone Long before my tongue has tripped me Must I always be alone? Every little thing she does is magic Everything she does just turns me on Even though my life before was tragic Now I know my love for her goes on  Every little thing she does is magic Everything she does just turns me on Even though my life before was tragic Now I know my love for her goes on  Every little thing, every little thing Every, every little thing Every little, every little, every little Every little thing she does Every little thing she does Every little thing she does Every little thing she does That she does is magic Eee oh oh, eee oh oh Eee oh oh, eee oh oh Eee oh oh, eee oh oh Eee oh oh, eee oh oh Eee oh oh, eee oh oh Eee oh oh, eee oh oh Eee oh oh, eee oh oh Eee oh oh, eee oh oh Every little thing Every little thing Every little thing She does is magic, magic, magic Magic, magic, magic Ey oh, yo oh Eee oh oh oh oh oh Do I have to tell the story Of a thousand rainy days since we first met It's a big enough umbrella But it's always me That ends up getting wet11EmbedShare URLCopyEmbedCopy
31;The Winner Takes It All;ABBA;I don't wanna talk About things we've gone through Though it's hurting me, now it's history I've played all my cards And that's what you've done, too Nothing more to say, no more ace to play  The winner takes it all The loser's standing small Beside the victory That's her destiny  I was in your arms Thinking I belonged there I figured it made sense, building me a fence Building me a home Thinking I'd be strong there But I was a fool playing by the rules  The gods may throw a dice Their minds as cold as ice And someone way down here Loses someone dear The winner takes it all (Takes it all) The loser has to fall (Has to fall) It's simple and it's plain (It seems plain) Why should I complain? (Why complain) But tell me, does she kiss Like I used to kiss you? Does it feel the same when she calls your name? Somewhere deep inside You must know I miss you But what can I say? Rules must be obeyed  The judges will decide (They decide) The likes of me abide (We abide) Spectators of the show (Of the show) Always staying low (Staying low) The game is on again (On again) A lover or a friend (Or a friend) A big thing or a small (Big or small) The winner takes it all (Takes it all)  I don't wanna talk If it makes you feel sad And I understand, you've come to shake my hand I apologise If it makes you feel bad Seeing me so tense, no self-confidence But you see, the winner takes it all The winner takes it all  (So the winner) (Takes it all) (And the loser) (Has to fall) (Throw a dice) (Cold as ice) (Way down here) (Someone dear) (Takes it all) (Has to fall) (It seems plain) (Why complain)14EmbedShare URLCopyEmbedCopy
32;Stuck With You;Huey Lewis & The News;We've had some fun Yes, we've had our ups and downs Been down that rocky road But here we are still around We thought about someone else But neither one took the bait We thought about breaking up Now we know it's much too late  We are bound by all the rest Like the same phone number All the same friends And the same address  (Ooh) Yes, it's true (yes it's true) I am happy to be stuck with you (Ooh) Yes, it's true (yes it's true) I'm so happy to be stuck with you (Ooh) 'Cause I can see (I can see) That you're happy to be stuck with me  (ooh, wa-ooh) We've had our doubts We never took them seriously (ooh, wa-ooh) And we've had our ins and outs But that's the way it's s'posed to be We thought about giving up (giving up) But we could never stay away We thought about breaking up (ooh, wa ooh) But now we know it's much too late  And it's no great mystery (Ooh) If we change our minds Eventually It's back to you and me  (Ooh) Yes, it's true (yes, it's true) I am happy to be stuck with you (Ooh) Yes, it's true (yes, it's true) I'm so happy to be stuck with you (Ooh) 'Cause I can see (I can see) That you're happy to be stuck with me  We are bound by all the rest Like the same phone number All the same friends And the same address  (Ooh) Yes, it's true (yes it's true) I am happy to be stuck with you (Ooh) Yes, it's true (yes it's true) I'm so happy to be stuck with you (Ooh) 'cause I can see (I can see) That you're happy to be stuck with me  (Ooh, yes, it's true) I'm so happy to be stuck with you (Ooh, wa-ooh) I'm happy to be stuck with you (Ooh, wa-ooh) Happy to be stuck with you (Ooh, yes, it's true)1EmbedShare URLCopyEmbedCopy
33;All Night Long;Lionel Richie;"Ready the cops, ready the riot gear, ready the bombs Ready the cars, fuck it ready the tank, hit the alarm Trilogy infinity bars, I'll spit in your mouth Break in your house, shit on your couch, hit your kid and spouse Survival shit homey Driving with a corset made of dynamite sticks on me Arm me with an army jacket with a pistol in it I'll just pistol whip you like a bitch, you calling me a bitch? Your lip is busted dripping crimson on the floor honey You see it's all fun and games Until you're falling on my sword gutted to the core buddy With a 4x4 to your jaw, assaulting your balls with a saw, and some sea salt Loaded cannon on the other side of a seesaw With an ""If you see something, say something"" sign (hee haw) Guitar strings, and a key card with a sharpened end Will make me carve things in ya deep scars that never mend But never mind Jeannie right She's harmless calm as condom in a convents quarters As Common as Lonnie, or women covered in islamic countries Or conflict in congress Or in Copenhagen commenting danke Idiot I'm unmitigatedly brilliant, bet again Better go back the to beginning Fezig, Finnegan Put in your bid again, bet Grae Kiss the converse, Leroy I'll windmill bee boy all over your kinfolk And I don't mean breakdance I'll throw a hive at boy And kick him in a windmill and then spin the damn spoke I'm Pig Pen but swarming with half notes Treble clefs, bass clefs, half rest as top hat Delivery legato as fuck and not a libertine who liberally fucks I deliberately say ""fuck that"" Tongue in the second letter of vocabulary Make it come and go whenever necessary Yes nigga I cuffed that Drink a big cup of Never Bit of hilarity If you front the flow I dare whatever ya test I love that Bethenny Frankel, slim chance of that shit I'm Dr Gonzo on constant natural acid trip My natural state is bat country Do I want some molly? No ma'am, Al Bundy Marcy Darcy haircut, Daria attitude Marty McFly Air mags, pardon the magnitude I make references to shit I like I really don't care if it's a hit on site I'm not blackpeoplemeet I spit on mics Aww man I'm sorry Is the kid alright? All night long Lionel Richie, Vince Vaughn And I'll stretch my shit out like Cardiff Giant off a plane Arcane is an innocuous descriptive of the lane But Arkham is more accurate and smarter to claim Wayne manner, not the house, but the same mannerisms Played out, but without the pain of the slain parental figures Orphan rap, endorphin rap, dolphin rape Wait… how'd that get in there, aww too late Orphan Black, multiple characters, same actor Jean With a St. Patrick's Day theme, drink An almanac of culpable narratives, in back of me With a quaint braggish Grae lean Blink, and you'll probably miss it But I'm glad well you listened And that the fans who get it Whenever damn well they spread it If it's thin as pancetta you do could it damn better I'm like the Whoville anthem and their mascot forget it Imagine Bambaataa in Calcutta in 76 With a Cosby sweater on That's how hot I am Then imagine Dorothy Parker in Alaska in 1926 sitting a bar That's how hot I am Also Many levels of hotness My pineal gland is on a vacation topless Cut me, I bleed agave. That's obnoxious Why would you need to cut me just trust me, it's a process I could build your confidence Also be your accomplice (laughs) I couldn't say that with a straight face I'm way too honest I'll push you in the Gowanus for nothing I'll punch you in the vomit button I'm kinda like Rick Moranis but with Vigo in him (Vigo) I'm from the land of Cry Freedom (Biko) I probably would have fucked Mc Lovin Yipee-ki-yay John McClane I don't die hard I don't Dylan I'll never die at all I get dye jobs, for sticking up dive bars And making the old guys lick up the whole stripper pole And make 2 sidecars, side bars Sidecars are delicious So lift a cup or two, bitches To the motherfucker who these other motherfuckers wanna do4EmbedShare URLCopyEmbedCopy"
34;Always on My Mind;Pet Shop Boys;Maybe I didn't treat you Quite as good as I should Maybe I didn't love you Quite as often as I could  Little things I should have said and done I never took the time  You were always on my mind You were always on my mind  Maybe I didn't hold you All those lonely lonely times And I guess I never told you I'm so happy that you're mine  If I made you feel second best I'm so sorry I was blind  You were always on my mind You were always on my mind Tell me Tell me that your sweet love hasn't died Give me One more chance to keep you satisfied Satisfied   Little things I should have said and done I never took the time  You were always on my mind You were always on my mind  Tell me Tell me that your sweet love hasn't died Give me One more chance to keep you satisfied  You were always on my mind You were always on my mind You were always on my mind You were always on my mind You were always on my mind You were always on my mind Maybe I didn't treat you quite as good as I should Maybe I didn't love you quite as often as I could Maybe I didn't hold you all those lonely, lonely times And I guess I never told you, I'm so happy that you're mine (Maybe I didn't love you...)5EmbedShare URLCopyEmbedCopy
35;I Knew You Were Waiting;Aretha Franklin;"Album Title: No Cable/Sicarius Thronum Artist: JC Assassin Executive Producers: JC Assassin, Mike Dean Label: Exodus Sound Inc./OVO Sound (No Cable) Exodus Sound Inc./Roc Nation/G.O.O.D. Music/Apple Music (Sicarius Thronum) Release Date: July 10th, 2016 All songs mixed and mastered by JC Assassin at the No Cable Laboratory, NY All songs published by OVO Sound All songs mixed by Champion Beast and Styles KC at the No Cable Laboratory, NY except tracks 2 and 8, mixed by JC Assassin at the Safe House, CA Disc One - No Cable 1. ""Intro"" (J. Cote, L. Wayne) Produced by Metro Boomin' Engineered by Styles KC at The Safe House, CA Recorded by Styles KC at The Safe House, CA Contains samples from ""I Will Always Love You"" by Whitney Houston Contains elements from ""The Legend of Zelda"" and ""Iron Man 2"" 2. ""Real Talk"" (J. Cote, B. Bryant, L. Holmes) Produced by London On Da Track Engineered by Bruce Bryant at The Safe House, CA Recorded by Champion Beast at JC Assassin's House, CA Contains samples from ""Love Is A Battlefield"" by Pat Benatar 3. ""Hometown"" (featuring Vince Staples) (J. Cote, V. Staples, K. Tyrell) Produced by Styles KC & JC Assassin Engineered by Styles KC at The No Cable Laboratory, NY Recorded by Champion Beast at The Boiler Room, NY Vince Staples appears courtesy of Def Jam Records 4. ""Anarchy Nation"" (J. Cote, K. Tyrell, N. Shebib)  Produced by Noah ""40"" Shebib Engineered by Styles KC at The No Cable Laboratory, NY Recorded by Noah ""40"" Shebib at S.O.T.A. Studios, TO Contains samples from ""Let's Do It All"" by Jodeci 5. ""Can't"" (featuring Bryson Tiller) (J. Cote, B. Tiller, J. Scruggs)  Produced by Syk Sense Engineered by JC Assassin at Jungle City Studios, NY Recorded by Bruce Bryant at The Safe House, CA Contains samples from ""Girls Like You"" by Miguel Bryson Tiller appears courtesy of RCA Records 6. ""Three Peat"" (featuring Drake) (J. Cote, A. Graham, N. Shebib)  Produced by Noah ""40"" Shebib Engineered by Noah ""40"" Shebib at S.O.T.A. Studios, TO Recorded by Noah ""40"" Shebib at S.O.T.A. Studios, TO Contains samples from ""Love Is Strange"" by Paul McCartney Drake appears courtesy of OVO Sound 7. ""No Answers (Interlude)"" (J. Cote, K. West) Produced by JC Assassin Engineered by JC Assassin and Southside at The Safe House, CA Recorded by Sway Calloway at GOOD Music HQ Contains elements from ""Sway In The Morning"" Contains additional vocals by Kanye West 8. ""Good Morning"" (J. Cote) Produced by JC Assassin Engineered by Bruce Bryant at The Safe House, CA Recorded by Champion Beast at Abbey Road Studios, LO Contains samples from ""Get Ur Freak On"" by Missy Elliott 9. ""Lost"" (featuring Jeremih) (J. Cote, J. Felton, X. Dotson)  Produced by Zaytoven Additional production by JC Assassin Engineered by Styles KC at The Record Plant, CA Recorded by Zaytoven at The Record Plant, CA Jeremih appears courtesy of Def Jam Records 10. ""Trophy Case"" (featuring Future) (J. Cote, N. Wilburn, M. Williams) Produced by Mike-WiLL Made It Engineered by Styles KC at JC Assassin's House Recorded by Mike-WiLL Made It at Soul Asylum Studios, ATL Future appears courtesy of A1 Recordings, Freebandz Records, & Epic Records BONUS ALBUM: ""SICARIUS THRONUM"" 1. ""Space Ghost"" (J. Cote, T. Pittman) Produced by Young Chop Engineered by Young Chop at Soul Asylum Studios, ATL Recorded by JC Assassin at Soul Asylum Studios, ATL 2. ""Seeing Double/Outside"" (featuring Frank Ocean & Tyler, The Creator) (J. Cote, C. Ocean, T. Okonma, T. Kgositsile)  Produced by Tyler, The Creator & randomblackdude Engineered by randomblackdude at Sunset Sound, CA Recorded by Champion Beast at Sunset Sound, CA Frank Ocean appears courtesy of Odd Future/Def Jam Tyler, The Creator appears courtesy of Odd Future/Sony 3. ""Invincible"" (featuring Andre 3000, Kanye West, Jay Z, J. Cole, Kendrick Lamar & Future) (J. Cote, A. Benjamin, K. West, S. Carter, J. Cole, K. Duckworth, N. Wilburn, L. Wayne)  Produced by Kanye West and J. Cole Additional production by Metro Boomin' Engineered by Mike Dean at G.O.O.D. Music HQ Recorded by Styles KC at Electric Lady Studios, NY & Mike Dean at Roc-the-Mic Studios Contains uncredited vocals by SZA Contains samples from ""I Knew You Were Waiting"" by Aretha Franklin Andre 3000 appears courtesy of Epic Kanye West appears courtesy of G.O.O.D. Music/Roc-A-Fella/Def Jam Jay Z appears courtesy of Roc-A-Fella/Def Jam/Roc Nation J. Cole appears courtesy of Roc Nation/Dreamville Kendrick Lamar appears courtesy of TDE/Aftermath/Interscope Future appears courtesy of A1/Freebandz SZA appears courtesy of TDE/Interscope 4. ""Sicarius Unchained"" (J. Cote, K. West, M. Dean) Produced by Mike Dean & Kanye West Engineered by Mike Dean at G.O.O.D Music HQ Recorded by Mike Dean at Roc-the-Mic Studios Contains samples from ""Unchain My Heart"" by Ray Charles 5. ""Execution In Winter"" (featuring Wu-Tang Clan) (J. Cote, R. Diggs, D. Coles, G. Grice, J. Hunter, E. Turner, C. Smith, C. Woods, R. Jones)  Produced by RZA Engineered by RZA & Inspectah Deck at The Safe House, CA Recorded by RZA & Andrew Dawson at Jungle City Studios, NY Contains samples from ""Give You What I Got"" by Wendy Rene Contains elements from ""One Armed Boxer"" & ""Shaolin & Wu Tang"" Wu-Tang Clan appears courtesy of Soul Temple/Loud/RCA Special thanks to RZA for digging up an exclusive ODB verse 6. ""Anonymous"" (featuring Kevin Gates & Gucci Mane) (J. Cote, K. Gilyard, R. Davis, L. Lewis, C. Mays) Produced by Lex Luger & Da Honorable C.N.O.T.E Engineered by Lex Luger at Soul Asylum Studios, ATL Recorded by Andrew Dawson at Jungle City Studios, NY and Styles KC at Soul Asylum Studios, ATL Kevin Gates appears courtesy of Atlantic/Bread Winner's Association Gucci Mane appears courtesy of Atlantic/1017 7. ""O.R.A.N.G.E."" (featuring Fetty Wap, Future, Young Thug, & Drake) (written in credits as J-Wap featuring Future Hendrix, Young Thug & Champagne Papi) (J. Cote, W. Maxwell II, N. Wilburn, J. Williams, A. Graham, J. Brathwaite, M. Williams)  Produced by Mike-WiLL Made It & Champagne Papi Engineered by Mike-WiLL Made It at S.O.T.A. Studios, TO Recorded by Noah ""40"" Shebib at S.O.T.A. Studios, TO Fetty Wap appears courtesy of RGF/300/Atlantic Future appears courtesy of A1 Recordings/Freebandz Young Thug appears courtesy of Atlantic/Cash Money/RG Drake appears courtesy of OVO Sound 8. ""SOUL LOCK"" (J. Cote, O. Jackson Jr.) Produced by Madlib Engineered by JC Assassin at JC Assassin's house Recorded by Madlib at The Boiler Room, NY Contains samples from ""Lean On Me"" by Bill Withers, & ""Mercy Mercy Me"" by Marvin Gaye 9. ""Residue/Under Pressure"" (featuring Fetty Wap, Chance The Rapper, & Jay Z) (written in credits as J-Wap featuring Chance The Rapper/featuring Jay Z) (J. Cote, W. Maxwell II, C. Bennett, S. Carter, J. Smith) Produced by Nate Fox & Just Blaze Engineered by Andrew Dawson at The Boiler Room, NY Recorded by Andrew Dawson at Roc-The-Mic Studios Fetty Wap appears courtesy of RGF/300/Atlantic JAY Z appears courtesy of Roc-A-Fella/Def Jam/Roc Nation 10. ""Chaining Day"" (J. Cote, M. Valenzano, A. Lyon, E. Brown) Produced by Cool and Dre & Charlie Heat Engineered by Andrew Dawson at The Boiler Room, NY Recorded by Charlie Heat at Jungle City Studios, NY Contains samples from ""Tha Squeeze"" by Gang Starr 11. ""Patience"" (featuring Skepta and MF DOOM) (J. Cote, J. Adenuga, D. Dumile) Produced by MF DOOM Engineered by Styles KC at Roc-The-Mic Studios, NY Recorded by Styles KC at Roc-The-Mic Studios, NY Skepta appears courtesy of Boy Better Know MF DOOM appears courtesy of Fondle 'Em/Metal Face Records 12. ""UP STATE"" (featuring Bryson Tiller & Tory Lanez) (J. Cote, B. Tiller, D. Peterson, J. Scruggs, L. Davis) Produced by Syk Sense & Metro Boomin' Engineered by Charlie Heat at Jungle City Studios, NY Recorded by Metro Boomin' at Jungle City Studios, NY Bryson Tiller appears courtesy of RCA Tory Lanez appears courtesy of Mad Love/Interscope 13. ""Application"" (featuring Big Sean & 2 Chainz) (J. Cote, S. Anderson, T. Epps, M. Williams, X. Dotson) Produced by Mike-WiLL Made It & Zaytoven Engineered by Zaytoven at Jungle City Studios, NY Recorded by Champion Beast at JC Assassin's house & at The Boiler Room, NY Big Sean appears courtesy of G.O.O.D. Music/Roc Nation/Def Jam 2 Chainz appears courtesy of Def Jam 14. ""Damage"" (featuring Rick Ross & Rae Sremmurd) (J. Cote, W. Roberts II, K. Brown, A. Brown, E. Ortiz, K. Crowe, K. Bartolomei) Produced by J.U.S.T.I.C.E. League Engineered by Champion Beast at JC Assassin's house Recorded by Champion Beast at The Boiler Room, NY Rick Ross appears courtesy of Maybach Music Group/Epic Rae Sremmurd appears courtesy of EarDrummers 15. ""O.R.A.N.G.E. "" (featuring Fetty Wap, Future, Young Thug, Drake, Gucci Mane, Big Sean, & Lil Uzi Vert) (written in credits as J-Wap featuring Future Hendrix, Young Thug, Champagne Papi, Guwop, Big Sean, & Lil Uzi Vert) (J. Cote, W. Maxwell, N. Wilburn, J. Williams, A. Graham, R. Davis, S. Anderson, S. Woods,  J. Brathwaite, M. Williams)  Produced by Mike-WiLL Made It & Champagne Papi Engineered by Mike-WiLL Made It at S.O.T.A. Studios, TO Recorded by Noah ""40"" Shebib at S.O.T.A. Studios, TO Fetty Wap appears courtesy of RGF/300/Atlantic Future appears courtesy of A1 Recordings/Freebandz Young Thug appears courtesy of Atlantic/Cash Money/RG Drake appears courtesy of OVO Sound Gucci Mane appears courtesy of Atlantic/1017 Big Sean appears courtesy of G.O.O.D. Music/Roc Nation/Def Jam Lil Uzi Vert appears courtesy of Generation Now/Atlantic 16. ""Seeing Double "" (featuring Frank Ocean) (J. Cote, C. Ocean, T. Okonma) Produced by Tyler, The Creator Engineered by randomblackdude at Sunset Sound, CA Recorded by Champion Beast at Sunset Sound, CA Frank Ocean appears courtesy of Odd Future/Def Jam TIDAL EXCLUSIVE ALBUM: ""MEDUSA EP"" 1. ""TRUST NO ONE"" (featuring Jay Z) (J. Cote, S. Carter, S. Rowe, J. Webster, C. Hollis Jr.) Produced by Travis Scott & Hit-Boy Engineered by JC Assassin at Sunset Sound, CA Recorded by Hit-Boy at Roc-The-Mic Studios, NY Contains uncredited vocals by SZA Contains samples from ""Philadelphia Morning"" by Bill Conti Jay Z appears courtesy of Roc-A-Fella/Def Jam/Roc Nation SZA appears courtesy of TDE/Interscope 2. ""Cash Still Rules "" (J. Cote, R. Diggs) Produced by RZA Engineered by Mike Dean at G.O.O.D. Music HQ, NY Recorded by RZA at The Boiler Room, NY Contains samples from ""Hard To Handle"" by King Floyd, ""I Write Sins Not Tragedies"" by Panic! At The Disco, & ""C.R.E.A.M"" by Wu-Tang Clan Contains elements from Ten Tigers of Kwangtung RZA appears courtesy of Soul Temple/Loud/RCA 3. ""At Sin"" (featuring RZA & Kanye West) (J. Cote, R. Diggs, K. West, M. Dean, J. Webster) Produced by RZA & Kanye West Engineered by Mike Dean at G.O.O.D. Music HQ, NY Recorded by Mike Dean at The Boiler Room, NY Contains samples from ""Think (About It)"" by Lyn Collins Contains elements from Shaolin Vs. Wu Tang RZA appears courtesy of Soul Temple/Loud/RCA Kanye West appears courtesy of G.O.O.D. Music/Roc-A-Fella/Def Jam 4. ""Precious/Allegiance"" (featuring KUZGUN & The Deevil's Advocate) (J. Cote, K. Gun, P. Daemonum, J. Yancey, O. Jackson Jr.) Produced by JC Assassin, J Dilla, & Madlib Engineered by Madlib at The Boiler Room, NY Recorded by Mike Dean at Roc-the-Mic Studios KUZGUN appears courtesy of GOOD Music/ESGN/Mass Appeal/We The Best Music/Roc-a-fella Records The Deevil's Advocate appears courtesy of Strange Music/Shady Records/Brainsyck Music 5. ""Medusa"" (featuring RZA, Jay Z, Chance The Rapper, Kendrick Lamar, Pusha T, A$AP Rocky, Lil' Wayne, Chris Brown, & Bryson Tiller) (J. Cote, R. Diggs, S. Carter, C. Bennett, K. Duckworth, T. Thornton, R. Mayers, D. Carter, C. Brown, B. Tiller, F. Dukes, K. West, M. Dean)  Produced by Frank Dukes, Kanye West & Mike Dean Engineered by Mike Dean at The Boiler Room, NY Recorded by Frank Dukes at The Boiler Room, NY RZA appears courtesy of Soul Temple/Loud/RCA Jay Z appears courtesy of Roc-A-Fella/Def Jam/Roc Nation Kendrick Lamar appears courtesy of TDE/Aftermath/Interscope Pusha T appears courtesy of G.O.O.D./Def Jam A$AP Rocky appears courtesy of ASAP Worldwide/Polo Grounds Lil Wayne appears courtesy of Young Money/The Label That Must Not Be Named Chris Brown appears courtesy of CBE/Jive/RCA Bryson Tiller appears courtesy of RCA 6. ""She Got Me"" (featuring Fetty Wap, Lil Uzi Vert, Lil Yachty, & Jeremih) (written in credits as J-Wap featuring Lil Uzi, Lil Boat & Jeremih) (J. Cote, W. Maxwell, S. Woods, M. McCollum, J. Felton, P. Moise, L. Wayne)  Produced by Burberry Perry & Metro Boomin' Engineered by Metro Boomin' at The Dungeon, ATL Recorded by Metro Boomin' and Burberry Perry at The Dungeon, ATL & Jungle City Studios, NY Fetty Wap appears courtesy of RGF/300/Atlantic Lil Uzi Vert appears courtesy of Generation Now/Atlantic Lil Yachty appears courtesy of Quality Control/Solid Foundation Jeremih appears courtesy of Def Jam MUSIC VIDEOS No Cable No music videos will be released for No Cable Sicarius Thronum ""O.R.A.N.G.E."" ""Invincible"" ""Seeing Double"" ""Outside"" ""O.R.A.N.G.E. "" Medusa EP ""Medusa"" ""She Got Me""EmbedShare URLCopyEmbedCopy"
