28;The Boxer;Simon & Garfunkel;"I am just a poor boy, though my story's seldom told I have squandered my resistance for a pocketful of mumbles, such are promises All lies and jest, still a man hears what he wants to hear And disregards the rest, hmm  When I left my home and my family, I was no more than a boy In the company of strangers In the quiet of the railway station, runnin' scared, laying low Seeking out the poorer quarters, where the ragged people go Looking for the places only they would know  Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie  Asking only workman's wages, I come lookin' for a job But I get no offers Just a come-on from the whores on 7th Avenue I do declare, there were times when I was so lonesome I took some comfort there, la la la la la la la Now the years are rolling by me They are rockin' evenly I am older than I once was And younger than I'll be; that's not unusual Nor is it strange After changes upon changes We are more or less the same After changes we are more or less the same Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie  And I'm laying out my winter clothes and wishing I was gone Goin' home Where the New York City winters aren't bleedin' me Leadin' me Goin' home  In the clearing stands a boxer, and a fighter by his trade And he carries the reminders Of every glove that laid him down or cut him 'Til he cried out in his anger and his shame ""I am leaving, I am leaving"", but the fighter still remains  Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie Lie la lie, lie la lie la lie la lie Lie la lie, lie la lie la lie la lie, la la lie la lie I love you15EmbedShare URLCopyEmbedCopy"
29;Dancing In The Street;Martha Reeves & The Vandellas;Calling out around the world Are you ready for a brand new beat Summer's here And the time is right For dancing in the street They're dancing in Chicago Down in New Orleans Up in New York City  All we need is music Sweet music There'll be music everywhere There'll be swinging Swaying And records playing Dancing in the street  Oh It doesn't matter what you wear Just as long As you are there So come on Every guy Grab a girl Everywhere around the world They'll be dancing They're dancing in the street  It's just an invitation Across the nation A chance for folks to meet There'll be laughing Singing Music swinging Dancing in the street Philadelphia, PA Baltimore and D.C. now Can't forget the Motor City  All we need is music Sweet music There'll be music everywhere There'll be swinging Swaying And records playing Dancing in the street  Oh It doesn't matter what you wear Just as long As you are there So, come on Every guy Grab a girl Everywhere Around the world Dancing They're dancing in the street Way down in L.A Every day (Dancing in the street) Across the ocean blue Me and you We're dancing in the street (Dancing in the street)2EmbedShare URLCopyEmbedCopy
30;Proud Mary;Creedence Clearwater Revival;Left a good job in the city Workin' for the man every night and day And I never lost one minute of sleepin' Worryin' 'bout the way things might have been  Big wheel keep on turnin' Proud Mary keep on burnin' Rollin', rollin', rollin' on the river  Cleaned a lot of plates in Memphis Pumped a lot of 'pane down in New Orleans But I never saw the good side of the city 'Til I hitched a ride on a river boat queen  Big wheel keep on turnin' Proud Mary keep on burnin' Rollin', rollin', rollin' on the river  1:14 - 1:50  Rollin', rollin', rollin' on the river If you come down to the river Bet you gonna find some people who live You don't have to worry cause you have no money People on the river are happy to give  Big wheel keep on turnin' Proud Mary keep on burnin' Rollin', rollin', rollin' on the river Rollin', rollin', rollin' on the river  Rollin', rollin', rollin' on the river Rollin', rollin', rollin' on the river Rollin', rollin', rollin' on the river11EmbedShare URLCopyEmbedCopy
31;You've Lost That Lovin' Feelin';The Righteous Brothers;You never close your eyes anymore When I kiss your lips And there's no tenderness like before In your fingertips  You're trying hard not to show it (Baby) But baby, baby I know it  You've lost that lovin' feelin' Whoa, that lovin' feelin' You've lost that lovin' feelin' Now it's gone, gone, gone, whoa-oh-oh  Now there's no welcome look in your eyes When I reach for you And now you're starting to criticize Little things I do  It makes me just feel like crying (Baby) 'Cause, baby, something beautiful's dying You lost that lovin' feeling Whoa, that lovin' feeling You've lost that lovin' feeling Now it's gone, gone, gone, whoa-oh-oh  Baby, baby, I'd get down on my knees for you If you would only love me like you used to do, yeah We had a love, a love, a love you don't find every day So don't, don't, don't, don't let it slip away Baby (Baby), baby (Baby) I beg of you, please (Please), please (Please) I need your love (I need your love) I need your love (I need your love) So bring it on back (So bring it on back) Bring it on back (So bring it on back)  Bring back that lovin' feelin' Whoa, that lovin' feeling Bring back that lovin' feelin' 'Cause it's gone, gone, gone And I can't go on, whoa-oh-oh  Bring back that lovin' feelin' Whoa, that lovin' feelin' Bring back that lovin' feelin' 'Cause it's gone, gone...3EmbedShare URLCopyEmbedCopy
32;Oh, Pretty Woman;Roy Orbison;Pretty woman walking down the street Pretty woman, the kind I'd like to meet Pretty woman, I don't believe you, you're not the truth No one could look as good as you Mercy!  Pretty woman, won't you pardon me? Pretty woman, I couldn't help but see Pretty woman, that you look lovely as can be Are you lonely just like me?  Pretty woman, stop a while Pretty woman, talk a while Pretty woman, give your smile to me Pretty woman, yeah, yeah, yeah Pretty woman, look my way Pretty woman, say you'll stay with me 'Cause I need you, I'll treat you right Come with me, baby, be mine tonight  Pretty woman, don't walk on by Pretty woman, don't make me cry Pretty woman, don't walk away, hey Okay, if that's the way it must be, okay  I guess I'll go on home, it's late There'll be tomorrow night But wait! What do I see? Is she walking back to me? Yeah, she's walking back to me Oh woah, pretty woman11EmbedShare URLCopyEmbedCopy
33;Up on the Roof;The Drifters;(Up on the roof) (Up on the roof)  When this old world starts getting me down And people are just too much for me to face (Up on the roof) I climb way up to the top of the stairs And all my cares just drift right into space (Up on the roof) On the roof, it's peaceful as can be And there, the world below can't bother me Let me tell you now  When I come home feeling tired and beat I go up where the air is fresh and sweet (Up on the roof) I get away from the hustlin' crowds And all that rat race noise down in the street (Up on the roof) On the roof's the only place I know Where you just have to wish to make it so Let's go up on the roof (Up on the roof)   At night, the stars put on a show for free And, darling, you can share it all with me I keep-a tellin' you-a Right smack dab in the middle of town I found a paradise that's trouble-proof (Up on the roof) And if this world starts getting you down There's room enough for two up on the roof (Up on the roof) Up on the roof (Up on the roof) Oh, come on, baby (Up on the roof) Oh, come on, honey (Up on the roof) Everything is all right (Up on the roof)1EmbedShare URLCopyEmbedCopy
34;Eight Days A Week;The Beatles;Ooh, I need your love, babe Guess you know it's true Hope you need my love, babe Just like I need you  Hold me, love me Hold me, love me I ain't got nothing but love, babe Eight days a week  Love you everyday, girl Always on my mind One thing I can say girl Love you all the time  Hold me, love me Hold me, love me I ain't got nothing but love, girl Eight days a week Eight days a week I love you Eight days a week Is not enough to show I care  Ooh I need your love, babe Guess you know it's true Hope you need my love, babe Just like I need you  Hold me, love me Hold me, love me I ain't got nothing but love, babe Eight days a week  Eight days a week I love you Eight days a week Is not enough to show I care  Love you everyday, girl Always on my mind One thing I can say, girl Love you all the time Hold me, love me Hold me, love me I ain't got nothing but love, babe Eight days a week Eight days a week Eight days a week 5EmbedShare URLCopyEmbedCopy
35;Different Drum;Stone Poneys;You and I Travel to the beat of a different drum Oh, can't you tell by the way I run Every time you make eyes at me Whoa You cry and moan and say It will work out But honey child, I've got my doubts You can't see the forest for the trees So don't get me wrong It's not that I knock it It's just that I Am not in the market For a boy who wants To love only me Yes, and I ain't sayin' You ain't pretty All I'm saying, I'm not ready For any person, place or thing To try and pull the reins In on me So goodbye, I'll be leavin' I see no sense in this cryin' and grievin' We'll both live a lot longer If you live without me So don't get me wrong It's not that I knock it It's just that I Am not in the market For a boy who wants to love only me Yes, and I ain't sayin' You ain't pretty All I'm sayin', I'm not ready For any person, place or thing To try and pull the reins In on me So goodbye, I'll be leavin' I see no sense in this cryin' and grievin' We'll both live a lot longer If you live without me1EmbedShare URLCopyEmbedCopy
36;Everybody's Talkin';Harry Nilsson;Everybody's talkin' at me I don't hear a word they're sayin' Only the echoes of my mind People stoppin', starin' I can't see their faces Only the shadows of their eyes  I'm going where the sun keeps shinin' Through the pouring rain Going where the weather suits my clothes Banking off of the northeast winds Sailing on a summer breeze And skipping over the ocean like a stone  Wohm, wohm, wohm, wohm Wohm, wohm, wohm, wohm, wohm Wohm  I'm going where the sun keeps shinin' Through the pouring rain Going where the weather suits my clothes Banking off of the northeast winds Sailing on a summer breeze And skipping over the ocean like a stone Everybody's talkin' at me Can't hear a word they're sayin' Only the echoes of my mind  I won't let you leave my love behind No I won't let you leave Wohm, wha, ah I won't let you leave my love behind I won't let you leave2EmbedShare URLCopyEmbedCopy
37;Both Sides Now;Joni Mitchell;"Rows and floes of angel hair And ice cream castles in the air And feather canyons everywhere I've looked at clouds that way  But now they only block the sun They rain and snow on everyone So many things I would have done But clouds got in my way  I've looked at clouds from both sides now From up and down, and still somehow It's cloud illusions I recall I really don't know clouds at all  Moons and Junes and Ferris wheels The dizzy dancing way that you feel As every fairy tale comes real I've looked at love that way But now it's just another show You leave 'em laughing when you go And if you care, don't let them know Don't give yourself away  I've looked at love from both sides now From give and take, and still somehow It's love's illusions I recall I really don't know love at all  Tears and fears and feeling proud To say ""I love you"" right out loud Dreams and schemes and circus crowds I've looked at life that way  But now old friends are acting strange They shake their heads, they say I've changed Well something's lost, but something's gained In living every day  I've looked at life from both sides now From win and lose and still somehow It's life's illusions I recall I really don't know life At all I've looked at life from both sides now From up and down and still somehow It's life's illusions I recall I really don't know life At all8EmbedShare URLCopyEmbedCopy"
38;Massachusetts;Bee Gees;Feel I'm going back To Massachusetts Something's telling me I must go home  And the lights all went out down in Massachusetts The day I left Her standing on her own  Tried to hitch a ride To San Francisco Gotta do the things I wanna do  And the lights all went down in Massachusetts They brought me back To see my way with you  Talk about the life In Massachusetts Speak about the people I have seen And the lights all went down in Massachusetts And Massachusetts Is one place I have seen  (I will remember Massachusetts) I will remember Massachusetts (I will remember Massachusetts) I will remember Massachusetts (I will remember Massachusetts) I will remember Massachusetts3EmbedShare URLCopyEmbedCopy
39;I Heard It Through The Grapevine;Marvin Gaye;"I bet you're wondering how I knew 'Bout your plans to make me blue With some other guy you knew before Between the two of us guys You know I love you more It took me by surprise, I must say When I found out yesterday Don't you know that  I heard it through the grapevine Not much longer would you be mine Oh, I heard it through the grapevine Oh, and I'm just about to lose my mind Honey, honey, yeah (heard it through the grapevine not much longer would you be my baby)  I know a man ain't supposed to cry But these tears I can't hold inside Losing you would end my life you see Because you mean that much to me You could have told me yourself That you love someone else Instead I heard it through the grapevine Not much longer would you be mine Oh, I heard it through the grapevine And I'm just about to lose my mind Honey, honey yeah (heard it through the grapevine not much longer would you be my baby)  People say ""believe half of what you see Son and none of what you hear"" But I can't help being confused If it's true please tell me dear: Do you plan to let me go For the other guy you loved before? Don't you know  I heard it through the grapevine Not much longer would you be mine, baby I heard it through the grapevine I'm just about to lose my mind Honey, honey, yeah (heard it through the grapevine not much longer would you be my baby)  Honey, Honey, I know (heard it through the grapevine not much longer would you be my baby) That you're letting me go (yeah, yeah, yeah) Said I heard it through the grapevine (heard it through the grapevine not much longer would you be my baby) Oh, heard it thought the grapevine (yeah, yeah, yeah)8EmbedShare URLCopyEmbedCopy"
40;Itchycoo Park;Small Faces;Over bridge of sighs To rest my eyes in shades of green Under dreamin' spires To Itchycoo Park, that's where I've been  What did you do there? I got high What did you feel there? Well I cried But why the tears there? I'll tell you why  It's all too beautiful It's all too beautiful It's all too beautiful It's all too beautiful  I feel inclined to blow my mind Get hung up, feed the ducks with a bun They all come out to groove about Be nice and have fun in the sun Tell you what I'll do (what will you do?) I'd like to go there now with you You can miss out school (won't that be cool) Why go to learn the words of fools?  What will we do there? We'll get high What will we touch there? We'll touch the sky But why the tears then? I'll tell you why  It's all too beautiful It's all too beautiful It's all too beautiful It's all too beautiful  I feel inclined to blow my mind Get hung up, feed the ducks with a bun They all come out to groove about Be nice and have fun in the sun It's all too beautiful It's all too beautiful It's all too beautiful Ha! It's all too beautiful It's all too beautiful It's all too beautiful It's all too beautiful It's all too beautifulEmbedShare URLCopyEmbedCopy
41;Gloria;Van Morrison;She comes around here about midnight She comes around here, about midnight Make me feel so good Every night about midnight She comes to my house Make me feel alright Walkin' down the street She knock on my door Walkin' down the street Knock on my door She come in my room room Make me feel so good You know the woman do Well well, she make me feel alright She's a natural born woman Natural born soul sender Natural born woman Natural born soul sender She come here about midnight Yeah, yeah I'll tell you about my baby Well, you know she comes around She's five feet four From her head to the ground Come around here Just about midnight Lord, she makes me feel so good Make me feel alright (Woman gonna) And her name is G-L-0-R-I-A G-L-0-R-I-A G-L-0-R-I-A G-L-0-R-I-A G-L-0-R-I-A Gonna shout it every night Gonna shout it every day Okay Ohh, ohh midnight midnight midnight She come around here She make me feel alright About midnight Walkin' down the street She come, knock on my door Knock knock on my door Come in my room Make me feel alright Feel feel Feel feel Feel feel Alright alright She's a sender, she's a lover She's a sender, she's a killer (What's her name?) Her name appropriate G-L-0-R-I-A G-L-0-R-I-A Wanna shout it every night G-L-0-R-I-A Wanna shout it every day G-L-0-R-I-A G-L-0-R-I-A Gloria G-L-0-R-I-A Her name is Gloria I wanna shout it every night She's a sender I wanna shout it every day She's a sender And every day She's a sender And every day And every day She's a sender And every day And every day She make me feel good Feel feel Woman make me feel feel good She's a sender She's a sender A Sender, a sender (Make a charge at it) Songwriter:  Van Morrison, with Additional lyrics by John Lee Hooker4EmbedShare URLCopyEmbedCopy
42;All You Need Is Love;The Beatles;Love, love, love Love, love, love Love, love, love  There's nothing you can do that can't be done Nothing you can sing that can't be sung Nothing you can say, but you can learn how to play the game It's easy  Nothing you can make that can't be made No one you can save that can't be saved Nothing you can do, but you can learn how to be you in time It's easy  All you need is love All you need is love All you need is love, love Love is all you need  Love, love, love Love, love, love Love, love, love All you need is love All you need is love All you need is love, love Love is all you need  There's nothing you can know that isn't known Nothing you can see that isn't shown There's nowhere you can be that isn't where you're meant to be It's easy  All you need is love All you need is love All you need is love, love Love is all you need  All you need is love (All together now) All you need is love (Everybody) All you need is love, love Love is all you need (Yesterday) (Oh yeah) (She loves you, yeah, yeah, yeah) (She loves you, yeah, yeah, yeah) (Oh, yesterday)17EmbedShare URLCopyEmbedCopy
43;A Place In The Sun;Stevie Wonder;Like a long lonely stream I keep running towards a dream Moving on, moving on Like a branch on a tree I keep reaching to be free Moving on, moving on  'Cause there's a place in the sun Where there's hope for everyone Where my poor restless heart's gotta run There's a place in the sun And before my life is done Gotta find me a place in the sun  Like an old dusty road I get weary from the load Moving on, moving on Like this tired troubled earth I've been rolling since my birth Moving on, moving on  'Cause there's a place in the sun Where there's hope for everyone Where my poor restless heart's gotta run I know there's a place in the sun And before my life is done Gotta find me a place in the sun You know when times are bad And you're feeling sad I want you to always remember  Yes, there's a place in the sun Where there's hope for everyone Where my poor restless heart's gotta run I know there's a place in the sun2EmbedShare URLCopyEmbedCopy
44;Mr. Tambourine Man;The Byrds;Hey, Mr. Tambourine Man, play a song for me I'm not sleepy and there ain't no place I'm goin' to Hey, Mr. Tambourine Man, play a song for me In the jingle jangle morning, I'll come followin' you Take me for a trip upon your magic swirlin' ship All my senses have been stripped And my hands can't feel to grip And my toes too numb to step Wait only for my boot heels to be wanderin' I'm ready to go anywhere, I'm ready for to fade Unto my own parade Cast your dancing spell my way I promise to go under it Hey, Mr. Tambourine Man, play a song for me I'm not sleepy and there ain't no place I'm goin' to Hey, Mr. Tambourine Man, play a song for me In the jingle jangle morning I'll come followin' youEmbedShare URLCopyEmbedCopy
45;Everyday People;Sly & The Family Stone;Sometimes I'm right and I can be wrong My own beliefs are in my song The butcher, the banker, the drummer and then Makes no difference what group I'm in  I am everyday people, yeah, yeah  There is a blue one who can't accept the green one For living with a fat one, trying to be a skinny one And different strokes for different folks And so on and so on and scooby dooby doo-bee  Ooh, sha sha We got to live together  I am no better and neither are you We are the same whatever we do You love me, you hate me, you know me and then You can't figure out the bag I'm in  I am everyday people, yeah, yeah There is a long hair that doesn't like the short hair For being such a rich one, that will not help the poor one And different strokes for different folks And so on and so on and scooby dooby doo-bee  Ooh, sha sha We got to live together  There is a yellow one that won't accept the black one That won't accept the red one, that won't accept the white one Different strokes for different folks And so on and so on and scooby dooby doo-bee  Ooh, sha sha I am everyday people1EmbedShare URLCopyEmbedCopy
46;Do You Know the Way to San Jose;Dionne Warwick;(Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa) (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa)  Do you know the way to San Jose? I’ve been away so long I may go wrong and lose my way Do you know the way to San Jose? I’m going back to find Some peace of mind in San Jose  L.A. is a great big freeway Put a hundred down and buy a car In a week, maybe two They’ll make you a star Weeks turn into years, how quick they pass And all the stars that never were Are parking cars and pumping gas  You can really breathe in San Jose They’ve got a lot of space There’ll be a place where I can stay I was born and raised in San Jose I’m going back to find Some peace of mind in San Jose Fame and fortune is a magnet It can pull you far away from home With a dream in your heart you’re never alone Dreams turn into dust and blow away And there you are without a friend You pack your car and ride away  I’ve got lots of friends in San Jose (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa) Do you know the way to San Jose? (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa)  Oh, L.A. is a great big freeway Put a hundred down and buy a car In a week, maybe two They’ll make you a star Weeks turn into years, how quick they pass And all the stars that never were Are parking cars and pumping gas  I’ve got lots of friends in San Jose (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa) Oh, do you know the way to San Jose? (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa) Hmm, can’t wait to get back to San Jose (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa whoa) (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa whoa) (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa whoa) (Whoa whoa whoawhoa whoa whoa whoawhoa whoa whoa whoa)1EmbedShare URLCopyEmbedCopy
47;River Deep;Ike & Tina Turner;When I was a little girl, I had a rag doll Only doll I've ever owned Now I love you just the way I loved that rag doll But only now my love has grown And it gets stronger in every way And it gets deeper, let me say And it gets higher day by day And do I love you, my oh my Yeah, river deep, mountain high, yeah, yeah, yeah If I lost you, would I cry Oh, how I love you, baby, baby, baby, baby When you were a young boy, did you have a puppy That always followed you around? Well, I'm gonna be as faithful as that puppy No, I'll never let you down It goes on and on like a river flows And it gets sweeter, baby, and heaven knows And it gets sweeter, baby, as it grows And do I love you, my oh my Yeah, river deep, mountain high, yeah, yeah, yeah If I lost you, would I cry Oh, how I love you, baby, baby, baby, baby I love you, baby, like a flower loves the spring And I love you, baby, like a robin loves to sing And I love you, baby, like a schoolboy loves his pet And I love you, baby, river deep, mountain high Baby, baby, baby, yow Do I love you, my oh my Yeah, river deep, mountain high, yeah, yeah, yeah If I lost you, would I cry Oh, how I love you, baby, baby, baby, baby2EmbedShare URLCopyEmbedCopy
48;In the Midnight Hour;Wilson Pickett;I'm gonna wait 'till the midnight hour That's when my love comes tumbling down I'm gonna wait 'till the midnight hour When there's no one else around  I'm gonna take you, girl, and hold you And do all the things I told you In the midnight hour Yes I am, oh, yes I am One more thing I just want to say right here  I'm gonna wait till the stars come out And see that twinkle in your eyes I'm gonna wait till the midnight hour That when my love begins to shine  You're the only girl I know That really love me so In the midnight hour Oh yeah, in the midnight hour Yeah, all right, play it for me one time I'm gonna wait till midnight hour That's when my love comes tumbling down I'm gonna wait, way in the midnight hour That's when my love begins to shine  Just you and I Oh baby, huh, just you and I Nobody around baby, just you and I All right You know what, I'm gonna hold you in my arms Just you and I, oh yeah In the midnight hour Oh baby, in the midnight hour1EmbedShare URLCopyEmbedCopy
49;Last Train to Clarksville;The Monkees;{Intro} {verse} Take the last train to Clarksville And I'll meet you at the station You can be here by four thirty Cause I made your reservation Don't be slow Oh, no, no, no Oh, no, no, no Cause I'm leaving in the morning And I must see you again We'll have one more night together Till the morning brings my train and I must go Oh no, no, no Oh no, no, no And I don't know if I'm ever coming home Take the last train to Clarksville I'll be waiting at the station We'll have time for coffee-flavored kisses And a bit of conversation, oh Oh no, no, no Oh no, no, no {bridge} Do do do do do do do do do do do do do do do do Do do do do do do do do do do do do do do do do Take the last train to Clarksville Now I must hang up the phone I can't hear you in this noisy railroad station all alone I'm feeling low Oh no, no, no Oh no, no, no And I don't know if I'm ever coming home Ohhh Ahhhhhhh Take the last train to Clarksville And I'll meet you at the station You can be here by four thirty Cause I made your reservation Don't be slow Oh, no, no, no Oh, no, no, no And I don't know if I'm ever coming home Take the last train to Clarksville (repeat and fade)2EmbedShare URLCopyEmbedCopy
50;Wake up Little Susie;The Everly Brothers;"Wake up, little Susie, wake up Wake up, little Susie, wake up  We've both been sound asleep Wake up, little Susie, and weep The movie's over It's four o'clock And we're in trouble deep  Wake up, little Susie Wake up, little Susie  Well, what are we gonna tell your mama? What are we gonna tell your pa? What are we gonna tell all our friends When they say, ""Ooh la la!""  Wake up, little Susie Wake up, little Susie  Well, I told your mama that You'd be in by ten Well, Susie, baby Looks like we goofed again Wake up, little Susie Wake up, little Susie We gotta go home  Wake up, little Susie, wake up Wake up, little Susie, wake up  The movie wasn't so hot It didn't have much of a plot We fell asleep Our goose is cooked Our reputation is shot  Wake up, little Susie Wake up, little Susie  Well, what are we gonna tell your mama? What are we gonna tell your pa? What are we gonna tell our friends When they say, ""Ooh la la!""  Wake up, little Susie Wake up, little Susie Wake up, little Susie1EmbedShare URLCopyEmbedCopy"
51;To Sir with Love;Lulu;"Those schoolgirl days Of telling tales and biting nails are gone But in my mind I know they will still live on and on But how do you thank someone Who has taken you from crayons to perfume? It isn't easy, but I'll try If you wanted the sky I would write across the sky in letters That would soar a thousand feet high ""To Sir, with love"" The time has come For closing books and long last looks must end And as I leave I know that I am leaving my best friend A friend who taught me right from wrong And weak from strong, that's a lot to learn What, what can I give you in return? If you wanted the moon I would try to make a start But I would rather you let me give my heart To Sir, with loveEmbedShare URLCopyEmbedCopy"
52;One Fine Day;The Chiffons;Shoobie doobie doobie doobie doo wop bop Shoobie doobie doobie doobie doo wop bop One fine day You'll look at me And you will know Our love was meant be One fine day You're gonna want me for your girl Shoobie doobie doobie doobie doo wop bop Shoobie doobie doobie doobie doo wop bop The arms I long for Will open wide And you'll be proud to have me Right by your side One fine day You're gonna want me for your girl Shoobie doobie doobie doobie doo wop bop Shoobie doobie doo wop Though I know you're the kind of boy Who only wants to run around I'll be waiting and someday darlin' You'll come to me When you want to settle down Oh! One fine day We'll meet once more Then you'll want the love You threw away before One fine day You're gonna want me for your girl Ah One fine day You're gonna want me for your girl One fine day You're gonna want me for your girl (One fine day) One fine day (Oh yeah) You're gonna want me for your girl (One fine day)1EmbedShare URLCopyEmbedCopy
53;Don't Worry Baby;The Beach Boys;"Well, it's been building up inside of me for Oh, I don't know how long I don't know why, but I keep thinking Something's bound to go wrong But she looks in my eyes And makes me realize  And she says (Don't worry baby) ""Don't worry baby (Don't worry baby) Everything will turn out alright"" (Don't worry baby) Don't worry baby (Don't worry baby)  I guess I should've kept my mouth shut When I started to brag about my car But I can't back down now because I pushed the other guys too far She makes me come alive And makes me wanna drive  When she says (Don't worry baby) ""Don't worry baby (Don't worry baby) Everything will turn out alright"" (Don't worry baby) Don't worry baby (Don't worry baby) She told me ""Baby, when you race today Just take along my love with you And if you knew how much I loved you Baby, nothing could go wrong with you"" Oh, what she does to me When she makes love to me  And she says (Don't worry baby) ""Don't worry baby (Don't worry baby) Everything will turn out alright"" (Don't worry baby) Don't worry baby (Don't worry baby) Everything will turn out alright (Don't worry baby) Don't worry baby (Don't worry baby) Ooh-ooh-ooh-ooooh8EmbedShare URLCopyEmbedCopy"
54;Ferry Cross the Mersey;Gerry & The Pacemakers;Life goes on day after day Hearts torn in every way So ferry 'cross the Mersey Cause this land's the place I love And here I'll stay People they rush everywhere Each with their own secret care So ferry 'cross the Mersey And always take me there The place I love People around every corner They seem to smile and say We don't care what your name is boy We'll never turn you away So I'll continue to say Here I always will stay So ferry 'cross the Mersey Cause this land's the place I love And here I'll stay And here I'll stay Here I'll stayEmbedShare URLCopyEmbedCopy
55;Georgy Girl;The Seekers;Hey there, Georgy girl Swingin' down the street so fancy-free Nobody you meet could ever see The loneliness there Inside you Hey there, Georgy girl Why do all the boys just pass you by? Could it be you just don't try Or is it the clothes you wear? You're always window-shopping But never stopping to buy So, shed those dowdy feathers and fly A little bit Hey there, Georgy girl There's another Georgy deep inside Bring out all the love you hide And, oh, what a change there'd be The world would see A new Georgy girl Hey there, Georgy girl Dreamin' of the someone you could be Life is a reality You can't always run away Don't be so scared of changing And rearranging yourself It's time for jumping down from the shelf A little bit Hey there, Georgy girl There's another Georgy deep inside Bring out all the love you hide And, oh, what a change there'd be The world would see A new Georgy girl (Hey there, Georgy girl) Wake up, Georgy girl (Hey there, Georgy girl) Come on, Georgy girl (Hey there, Georgy girl) Wake up, Georgy girl (Hey there, Georgy girl) Come on, Georgy girlEmbedShare URLCopyEmbedCopy
56;Respect;Aretha Franklin;What you want, baby, I got it What you need, do you know I got it?  All I'm askin' is for a little respect when you come home (Just a little bit) Hey baby (Just a little bit) when you get home (Just a little bit) mister (Just a little bit)  I ain't gonna do you wrong while you're gone Ain't gon' do you wrong 'cause I don't wanna  All I'm askin' is for a little respect when you come home (Just a little bit) Baby (Just a little bit) When you get home (Just a little bit) Yeah (Just a little bit)  I'm about to give you all of my money And all I'm askin' in return, honey Is to give me my propers when you get home (Just a, just a, just a, just a) Yeah, baby (Just a, just a, just a, just a) When you get home (Just a little bit) Yeah (Just a little bit)   Ooh, your kisses, sweeter than honey And guess what? So is my money  All I want you to do for me, is give it to me when you get home (Re, re, re, re) Yeah baby (Re, re, re, re) Whip it to me (Respect, just a little bit) When you get home, now (Just a little bit)  R-E-S-P-E-C-T, find out what it means to me R-E-S-P-E-C-T, take care of T-C-B  (Sock it to me, sock it to me, sock it to me, sock it to me) A little respect (sock it to me, sock it to me, sock it to me, sock it to me) Whoa, babe (Just a little bit) A little respect (Just a little bit) I get tired (Just a little bit) Keep on tryin' (Just a little bit) You're runnin' out of fools (Just a little bit) And I ain't lyin' (Just a little bit) (Re, re, re, re) Start when you come home (Re, re, re, respect) Or you might walk in (Just a little bit) And find out I'm gone (Just a little bit) I gotta have (Just a little bit) A little respect (Just a little bit)21EmbedShare URLCopyEmbedCopy
57;Twistin' the Night Away;Sam Cooke;Let me tell you about a place Somewhere up a New York way Where the people are so gay Twisting the night away Here they have a lot of fun Putting trouble on the run Man, you find the old and young Twisting the night away  They're twistin', twistin' Everybody's feeling great They're twistin', twistin' They're twistin' the night away  Here's a man in evening clothes How he got here, I don't know, but Man, you oughta see him go Twisting the night away He's dancing with a chick in slacks She's moving up and back Oh, man, there ain't nothing like Twisting the night away They're twistin', twistin' Everybody's feeling great They're twistin', twistin' They're twistin' the night  Let's twist a while Lean up Lean back Lean up Lean back Watusi Now fly Now twist They're twistin' the night away  Here's a fella in blue jeans Dancing with an older queen Who's dolled up in her diamond rings and Twisting the night away Man, you oughta see her go Twisting to the rock and roll Here you find the young and old Twisting the night away They're twistin', twistin', man Everybody's feeling great They're twistin', twistin' They're twistin' the night  One more time Lean up Lean back Lean up Lean back Watusi Now fly Now twist1EmbedShare URLCopyEmbedCopy
